unique_id, Restuarant_Name, Longitude, Latitude, Price_Index, Num_Shown_5_star, Num_Shown_4_star, Num_Shown_3_star, Num_Shown_2_star, Num_Shown_1_star, Total_Shown_Votes, Avg_Shown_Score, Num_Filtered_5_star, Num_Filtered_4_star, Num_Filtered_3_star, Num_Filtered_2_star, Num_Filtered_1_star, Total_Filtered_Votes, Avg_Filtered_Score
-GBWUeysCXIZ_0Fb5YoVOQ,DMK Burger Bar,41.8911749991999,-87.6070650697097,2,8,5,1,1,0,15,4.333333333333333,0,0,0,0,0,0,x
sR4EOfPuI-at41uIxIZPhw,Hopleaf,41.9758081,-87.6686192,2,729,611,202,98,63,1703,4.083382266588374,101,57,21,20,23,222,3.869369369369369
nXbaIvOAi14TcQhKE2k_5A,El Taco Feliz Taqueria,41.9458009,-87.7633956,1,40,10,1,2,2,55,4.527272727272727,10,0,0,1,0,11,4.7272727272727275
hiJMiKoyP24G-0oILI8d3w,Tavern at the Park,41.8849173,-87.6231249,2,116,168,116,59,32,491,3.564154786150713,13,21,7,6,9,56,3.4107142857142856
HR4SEi49-WxKZe6Bht6XdQ,Fuh,41.9223116,-87.6446112,1,83,35,18,7,0,143,4.356643356643357,3,2,0,0,0,5,4.6
RcmyqKQeG5gceCrGW237Ig,LYFE Kitchen,41.8936116473435,-87.6204406772432,2,40,21,18,2,1,82,4.182926829268292,8,1,1,0,0,10,4.7
0FonNwb6KPN-AwkC_yHQ4Q,Tamale Spaceship,41.9062012,-87.6771505,1,101,70,23,7,6,207,4.222222222222222,12,2,0,1,1,16,4.4375
ZMAU6cSfat7mzamWGm7Dlw,Old Fifth,41.8814233,-87.653299,2,72,60,31,18,13,194,3.8247422680412373,20,5,3,2,3,33,4.121212121212121
i4qb--5htPb1OOhFBmT9_A,Co Co Vietnamese Sandwiches & Pho,41.9686496203165,-87.6702262007485,1,28,12,5,1,0,46,4.456521739130435,1,0,0,0,0,1,5.0
UylJ0EgGLxJO2E-rsf2naA,La Plena Restaurant,41.9026756,-87.6926869,2,42,24,5,2,4,77,4.2727272727272725,7,3,1,0,2,13,4.0
VcXMOBv7brvPwL9j1cd_Gw,Cafe Orient 33,41.9689321,-87.7084639,1,101,16,9,1,2,129,4.651162790697675,11,0,0,1,0,12,4.75
BjZ1dWcQOt7w7BsMszxKHA,UB Dogs,41.885406019773,-87.635216774701,1,170,90,8,5,2,275,4.530909090909091,24,0,1,2,1,28,4.571428571428571
Z2nOMPedr7XYhgYhILJjEA,Piece Brewery and Pizzeria,41.9104318,-87.6761383,2,1059,1294,437,154,82,3026,4.022471910112359,240,190,61,29,81,601,3.7970049916805326
_b69OdBNLhysN1jFlYNQiA,The Bongo Room,41.908417,-87.674926,2,491,434,160,87,65,1237,3.96928051738076,48,31,17,15,16,127,3.62992125984252
UTGDlrcdYWUwQYzXUChdaA,Machu Picchu Restaurant,41.9523523,-87.6691891,2,95,156,66,23,22,362,3.770718232044199,18,7,1,2,5,33,3.9393939393939394
wUkLiVC0XDuRs9zihWUPTw,Mike Ditkas,41.8985011,-87.6255777,3,250,219,79,43,24,615,4.021138211382114,37,24,9,9,7,86,3.872093023255814
7KyqEe52uLbZpzS7TJBKIQ,Andorka’s Sandwich Shop,41.8537462,-87.6467556,1,19,6,0,0,3,28,4.357142857142857,3,0,0,0,0,3,5.0
1W3Ybn4d4GVQVulq-m7Xeg,Briciola,41.8986208,-87.6771031,2,125,74,25,18,11,253,4.122529644268774,14,3,2,1,2,22,4.181818181818182
7BRb9kA1cXQ17FQoebc-Nw,Wicker Basket Cafe,41.9029,-87.680332,1,38,36,9,5,6,94,4.01063829787234,6,4,1,0,0,11,4.454545454545454
ufxKkcPhjlF4x2C1Or8ckA,Lowcountry,41.9428932,-87.6528702,2,87,19,4,1,3,114,4.631578947368421,4,0,0,0,0,4,5.0
_IFYKbyisxTsDiuqKolI4A,Pittsfield Cafe,41.883263,-87.62597,1,88,123,45,21,17,294,3.8299319727891157,16,2,0,2,0,20,4.6
Ww6KfdQSMbrmzEhKIK48UA,Turbo Tacos,41.918518,-87.6905424,1,20,5,2,0,2,29,4.413793103448276,2,0,0,0,0,2,5.0
gFQ-NcVxqAb4S29S7DLehA,Hot Dog Station,41.9679886090324,-87.7134617808249,1,76,24,3,0,1,104,4.673076923076923,22,3,1,1,2,29,4.448275862068965
WA8Fuuv9zRfZ8H8YkeYxsg,Aloha Eats,41.9287291,-87.6425673,1,243,301,117,51,25,737,3.9308005427408412,33,25,7,3,5,73,4.068493150684931
zQnbP2dJoro12dk66RUXBA,Blackwood BBQ,41.8856588571597,-87.6360799825096,1,90,97,33,10,0,230,4.160869565217391,13,8,0,1,1,23,4.3478260869565215
6Uvu_3H40Myo7v4CsPKZaw,Mixteco Grill,41.961436782471,-87.669483212404,2,213,240,86,56,15,610,3.9508196721311477,30,31,14,13,9,97,3.618556701030928
FMoNA-t4uxss2JA37ZNEJg,High Five Ramen,41.883651,-87.648968,2,104,93,56,29,12,294,3.8435374149659864,5,1,0,2,1,9,3.7777777777777777
eqEGyRFlm7nixQ4-cNoslg,más,41.8831722,-87.6474028,2,80,60,31,16,11,198,3.919191919191919,19,12,1,1,3,36,4.194444444444445
hgE7M0H_iY4wIzFAgrOTCA,Saucy Porka,41.8767417,-87.6331859,1,233,129,27,4,2,395,4.4860759493670885,9,19,3,6,3,40,3.625
TeJGJA4_iPNMDuQUxmphHg,Catch 35,41.886448,-87.629102,3,172,229,97,46,20,564,3.8634751773049647,24,22,7,4,6,63,3.857142857142857
e1UpMPNUdB0rnmsz3z2YHw,Flo,41.934354,-87.6680679,2,12,1,2,3,1,19,4.052631578947368,0,0,0,0,0,0,x
J-i3frdwkM0prRxH98Zp2Q,Native Foods Cafe,41.878867,-87.631168,2,265,149,38,26,16,494,4.257085020242915,32,16,15,6,9,78,3.717948717948718
bOSkNVWF5ByzJlKzaLx75Q,Bodhi Thai,41.857488,-87.6420382,2,42,11,7,2,0,62,4.5,7,2,0,0,0,9,4.777777777777778
nikHMPArO0qCbfW5txuohA,Curry Point,41.9531407,-87.6543253,2,55,29,5,8,11,108,4.0092592592592595,5,1,0,0,1,7,4.285714285714286
TxbSPkwNpy0HVXcq2sRirw,Da Lobsta,41.8898095,-87.6312638,2,78,35,15,19,8,155,4.006451612903226,10,4,1,0,1,16,4.375
xTu2kHPjSHKvyQNos6E1qw,Blowfish Contemporary Sushi,41.9834523,-87.6591499,2,67,16,4,3,2,92,4.554347826086956,3,0,0,0,0,3,5.0
3ZM20Dzkfj7rhFE9aPU3Tw,Drew’s on Halsted,41.9403396556238,-87.6491832733154,2,83,122,38,30,20,293,3.744027303754266,21,12,6,4,7,50,3.72
h-CNRJ-bqSZvz75J4A9cFg,Wilde Bar & Restaurant,41.938693345893,-87.644454650351,2,183,372,156,71,26,808,3.761138613861386,38,45,11,9,15,118,3.694915254237288
3Mg9lJsKeQSVd7rEx8LMtg,Grange Hall Burger Bar,41.8846294316723,-87.6492026556238,2,184,221,81,38,25,549,3.912568306010929,24,10,2,9,6,51,3.7254901960784315
